date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:25:14	29366/29366	---MCZ	200	added ('OK')	text/css	etag:W/%2264fa7f90-72b6%22	http://www.jxds-jt.com/css/gsjj_553e2caa976e08df5b38284cf4a4fee4f41b859a.min.css?instance=new2022052122174674756&viewType=p&v=1694138189000&siteType=oper	D:/Job/dongfengchinese/d/www.jxds-jt.com/../jxds-jt/css/gsjj_553e2caa976e08df5b38284cf4a4fee4f41b859a.minf261.css	(from http://www.jxds-jt.com/gsjj.html)
12:25:14	0/-1	---M--	301	error ('')			http://www.jxds-jt.com/Home.html	D:/Job/dongfengchinese/d/www.jxds-jt.com/Home.37.delayed	(from http://www.jxds-jt.com/qywh.html)
12:25:15	32299/32299	---MCZ	200	added ('OK')	text/css	etag:W/%2264fa7f8f-7e2b%22	http://www.jxds-jt.com/css/qywh_d9495d1bc0072c7191cc01c8681b0fe55cdf5d71.min.css?instance=new2022052122174674756&viewType=p&v=1694138189000&siteType=oper	D:/Job/dongfengchinese/d/www.jxds-jt.com/../jxds-jt/css/qywh_d9495d1bc0072c7191cc01c8681b0fe55cdf5d71.minf261.css	(from http://www.jxds-jt.com/qywh.html)
12:25:15	37665/37665	---M--	200	added ('OK')	image/jpeg	date:Tue,%2024%20Sep%202024%2009:24:36%20GMT	https://omo-oss-image.thefastimg.com/portal-saas/new2021110816245422852/cms/image/cb7b04f9-ff33-4080-80df-5f696585c85f.jpg	D:/Job/dongfengchinese/d/omo-oss-image.thefastimg.com/portal-saas/new2021110816245422852/cms/image/cb7b04f9-ff33-4080-80df-5f696585c85f.jpg	(from http://www.jxds-jt.com/qywh.html)
12:25:15	20332/20332	---M--	200	added ('OK')	image/jpeg	date:Tue,%2024%20Sep%202024%2009:24:38%20GMT	https://omo-oss-image.thefastimg.com/portal-saas/new2021110816245422852/cms/image/cffa4880-1d48-4357-8eca-de1105641206.jpg	D:/Job/dongfengchinese/d/omo-oss-image.thefastimg.com/portal-saas/new2021110816245422852/cms/image/cffa4880-1d48-4357-8eca-de1105641206.jpg	(from http://www.jxds-jt.com/qywh.html)
12:25:15	38626/38626	---M--	200	added ('OK')	image/jpeg	date:Tue,%2024%20Sep%202024%2009:24:39%20GMT	https://omo-oss-image.thefastimg.com/portal-saas/new2021110816245422852/cms/image/80d149fc-8a0f-4083-ac08-a8899c459460.jpg	D:/Job/dongfengchinese/d/omo-oss-image.thefastimg.com/portal-saas/new2021110816245422852/cms/image/80d149fc-8a0f-4083-ac08-a8899c459460.jpg	(from http://www.jxds-jt.com/qywh.html)
12:25:17	0/-1	---M--	301	error ('')			http://www.jxds-jt.com/Home.html	D:/Job/dongfengchinese/d/www.jxds-jt.com/Home.3d.delayed	(from http://www.jxds-jt.com/zzry.html)
12:25:17	37766/37766	---MCZ	200	added ('OK')	text/css	etag:W/%2264fa7f8e-9386%22	http://www.jxds-jt.com/css/zzry_c5141099dff93619ed438991dcd43a8c2eec696b.min.css?instance=new2022052122174674756&viewType=p&v=1694138189000&siteType=oper	D:/Job/dongfengchinese/d/www.jxds-jt.com/../jxds-jt/css/zzry_c5141099dff93619ed438991dcd43a8c2eec696b.minf261.css	(from http://www.jxds-jt.com/zzry.html)
12:25:18	190494/190494	---M--	200	added ('OK')	image/jpeg	date:Fri,%2027%20Sep%202024%2003:55:34%20GMT	https://omo-oss-image.thefastimg.com/portal-saas/new2022052122174674756/cms/image/41a5bcb6-9775-4112-8eac-a8452b29b5cd.jpg	D:/Job/dongfengchinese/d/omo-oss-image.thefastimg.com/portal-saas/new2022052122174674756/cms/image/41a5bcb6-9775-4112-8eac-a8452b29b5cd.jpg	(from http://www.jxds-jt.com/qywh.html)
12:25:18	185013/185013	---M--	200	added ('OK')	image/jpeg	date:Fri,%2027%20Sep%202024%2003:55:35%20GMT	https://omo-oss-image.thefastimg.com/portal-saas/new2022052122174674756/cms/image/27a7990f-938d-4934-ab6b-106eeac0f542.jpg	D:/Job/dongfengchinese/d/omo-oss-image.thefastimg.com/portal-saas/new2022052122174674756/cms/image/27a7990f-938d-4934-ab6b-106eeac0f542.jpg	(from http://www.jxds-jt.com/zzry.html)
